Batting Innings,Batting Position,Runs Scored,Balls Faced,Batting Strikerate,Out/NotOut,4s,6s,50s,100s,Runs in Powerplay,Runs in Middle Overs,Runs in Death Overs,Strikerate in first 20 balls,Strikerate in 20 to 30 balls,Strikerate after 30 balls,Bowling Innings,Runs Given,Balls Bowled,Wickets Taken,Economy Rate,Bowling Strikerate,3 wicket hauls,5 wicket hauls,Wickets in Powerplay,Wickets in Middle Overs,Wickets in Death Overs,Economy in Powerplay,Economy in Middle Overs,Economy in Death Overs,Catches or Runouts as Fielder,Match Result,Man of the match
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,33.0,24.0,0.0,8.25,-1.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,8.0,0.0,0.0,0.0
1.0,8.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,-1.0,2.0,28.0,24.0,1.0,7.0,24.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,-1.0,0.0,1.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,52.0,25.0,1.0,12.48,25.0,0.0,0.0,0.0,1.0,0.0,4.0,20.31,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,38.0,24.0,0.0,9.5,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.0,0.0,0.0,0.0
1.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,2.0,33.0,25.0,0.0,7.92,-1.0,0.0,0.0,0.0,0.0,0.0,7.85,5.0,11.0,1.0,0.0,0.0
1.0,6.0,7.0,11.0,63.64,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,63.64,-1.0,-1.0,2.0,14.0,20.0,1.0,4.2,20.0,0.0,0.0,1.0,0.0,0.0,2.53,36.0,-1.0,0.0,0.0,0.0
1.0,7.0,5.0,2.0,250.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,250.0,-1.0,-1.0,2.0,39.0,24.0,0.0,9.75,-1.0,0.0,0.0,0.0,0.0,0.0,12.5,9.0,5.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,17.0,24.0,0.0,4.25,-1.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0,8.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,37.0,24.0,0.0,9.25,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,13.5,-1.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,55.0,26.0,0.0,12.69,-1.0,0.0,0.0,0.0,0.0,0.0,4.62,20.77,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,25.0,18.0,0.0,8.33,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,11.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,27.0,25.0,2.0,6.48,12.5,0.0,0.0,1.0,1.0,0.0,4.5,8.57,8.0,1.0,0.0,0.0
2.0,0.0,2.0,6.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.33,-1.0,-1.0,1.0,34.0,25.0,1.0,8.16,25.0,0.0,0.0,0.0,1.0,0.0,5.0,11.08,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,25.0,24.0,0.0,6.25,-1.0,0.0,0.0,0.0,0.0,0.0,5.67,-1.0,8.0,0.0,0.0,0.0
2.0,0.0,2.0,4.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,-1.0,-1.0,1.0,34.0,26.0,2.0,7.85,13.0,0.0,0.0,0.0,1.0,1.0,7.38,11.14,5.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,22.0,24.0,0.0,5.5,-1.0,0.0,0.0,0.0,0.0,0.0,3.5,7.5,-1.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,35.0,25.0,2.0,8.4,12.5,0.0,0.0,0.0,1.0,1.0,8.57,12.0,6.5,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,19.0,24.0,1.0,4.75,24.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0
1.0,7.0,1.0,4.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,-1.0,-1.0,2.0,23.0,25.0,0.0,5.52,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,4.29,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,34.0,25.0,0.0,8.16,-1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.29,12.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,29.0,25.0,1.0,6.96,25.0,0.0,0.0,0.0,0.0,1.0,8.31,4.0,7.0,0.0,0.0,0.0
1.0,7.0,7.0,5.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,140.0,-1.0,-1.0,2.0,25.0,25.0,2.0,6.0,12.5,0.0,0.0,2.0,0.0,0.0,3.23,5.0,13.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,42.0,26.0,2.0,9.69,13.0,0.0,0.0,0.0,2.0,0.0,12.46,6.92,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,20.0,19.0,1.0,6.32,19.0,0.0,0.0,1.0,0.0,0.0,2.0,13.71,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,26.0,25.0,2.0,6.24,12.5,0.0,0.0,1.0,0.0,1.0,3.5,7.71,10.0,0.0,0.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,25.0,25.0,0.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.15,8.0,-1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,29.0,19.0,0.0,9.16,-1.0,0.0,0.0,0.0,0.0,0.0,8.31,-1.0,11.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,7.0,6.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.0,1.0,0.0,0.0
2.0,4.0,19.0,17.0,111.76,1.0,3.0,0.0,0.0,0.0,15.0,4.0,0.0,111.76,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,5.0,18.0,16.0,112.5,1.0,2.0,0.0,0.0,0.0,0.0,3.0,15.0,112.5,-1.0,-1.0,2.0,2.0,4.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.0,-1.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
1.0,4.0,3.0,8.0,37.5,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,37.5,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,2.0,18.0,16.0,112.5,1.0,2.0,1.0,0.0,0.0,17.0,1.0,0.0,112.5,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,4.0,15.0,14.0,107.14,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,107.14,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
2.0,2.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,-1.0,-1.0,1.0,9.0,6.0,0.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,9.0,0.0,0.0,0.0
1.0,4.0,12.0,7.0,171.43,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,171.43,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,4.0,19.0,12.0,158.33,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,158.33,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,5.0,5.0,6.0,83.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.33,-1.0,-1.0,2.0,7.0,6.0,0.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,7.0,0.0,0.0,0.0
2.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,35.0,19.0,0.0,11.05,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,11.05,0.0,0.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,20.0,18.0,2.0,6.67,9.0,0.0,0.0,0.0,2.0,0.0,7.0,6.5,-1.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,22.0,24.0,2.0,5.5,12.0,0.0,0.0,2.0,0.0,0.0,5.5,2.0,9.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,26.0,24.0,0.0,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,39.0,25.0,1.0,9.36,25.0,0.0,0.0,1.0,0.0,0.0,2.0,-1.0,11.68,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,22.0,18.0,4.0,7.33,4.5,1.0,0.0,0.0,0.0,4.0,7.0,-1.0,7.5,0.0,0.0,1.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,36.0,26.0,0.0,8.31,-1.0,0.0,0.0,0.0,0.0,0.0,7.85,12.86,4.0,0.0,0.0,0.0
2.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,33.0,18.0,0.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,11.0,0.0,0.0,0.0
1.0,9.0,6.0,2.0,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,300.0,-1.0,-1.0,2.0,28.0,24.0,2.0,7.0,12.0,0.0,0.0,1.0,0.0,1.0,11.0,-1.0,5.67,0.0,1.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,33.0,21.0,0.0,9.43,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,20.0,7.67,0.0,0.0,0.0
2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,33.0,18.0,0.0,11.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.0,19.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,36.0,25.0,0.0,8.64,-1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.29,8.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,13.0,12.0,0.0,6.5,-1.0,0.0,0.0,0.0,0.0,0.0,6.0,-1.0,7.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,21.0,19.0,0.0,6.63,-1.0,0.0,0.0,0.0,0.0,0.0,9.0,-1.0,5.54,0.0,0.0,0.0
2.0,3.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,11.0,12.0,1.0,5.5,12.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,5.5,0.0,0.0,0.0
1.0,0.0,3.0,2.0,150.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,150.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,1.0,39.0,25.0,156.0,1.0,1.0,4.0,0.0,0.0,24.0,15.0,0.0,160.0,140.0,-1.0,2.0,16.0,6.0,0.0,16.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,16.0,0.0,1.0,0.0
1.0,0.0,15.0,12.0,125.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,0.0,125.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,5.0,71.0,46.0,154.35,1.0,5.0,4.0,1.0,0.0,41.0,30.0,0.0,120.0,230.0,150.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0
1.0,0.0,43.0,33.0,130.3,1.0,5.0,2.0,0.0,0.0,35.0,8.0,0.0,140.0,130.0,66.67,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,0.0,58.0,48.0,120.83,1.0,4.0,2.0,1.0,0.0,23.0,35.0,0.0,115.0,120.0,127.78,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
2.0,0.0,73.0,52.0,140.38,1.0,6.0,2.0,1.0,0.0,32.0,41.0,0.0,190.0,80.0,122.73,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,1.0
2.0,0.0,29.0,20.0,145.0,1.0,3.0,2.0,0.0,0.0,29.0,0.0,0.0,145.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,0.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,75.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,42.0,35.0,120.0,1.0,2.0,1.0,0.0,0.0,18.0,24.0,0.0,140.0,100.0,80.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,0.0,9.0,11.0,81.82,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,81.82,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
2.0,2.0,13.0,16.0,81.25,1.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,81.25,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,2.0,24.0,17.0,141.18,1.0,1.0,1.0,0.0,0.0,0.0,17.0,7.0,141.18,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,0.0
1.0,2.0,7.0,9.0,77.78,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,77.78,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,0.0
2.0,2.0,20.0,25.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,70.0,120.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
1.0,8.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,3.0,52.0,25.0,208.0,1.0,7.0,1.0,1.0,0.0,0.0,22.0,30.0,210.0,200.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,2.0,31.0,24.0,129.17,1.0,2.0,1.0,0.0,0.0,0.0,30.0,1.0,125.0,150.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
2.0,7.0,38.0,39.0,97.44,1.0,2.0,0.0,0.0,0.0,6.0,29.0,3.0,105.0,100.0,77.78,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,2.0,23.0,20.0,115.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,1.0,115.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,19.0,11.0,172.73,1.0,4.0,0.0,0.0,0.0,19.0,0.0,0.0,172.73,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,0.0,54.0,43.0,125.58,0.0,3.0,3.0,1.0,0.0,27.0,17.0,10.0,155.0,60.0,130.77,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,6.0,35.0,20.0,175.0,1.0,5.0,1.0,0.0,0.0,34.0,1.0,0.0,175.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,2.0,32.0,24.0,133.33,1.0,3.0,0.0,0.0,0.0,12.0,20.0,0.0,135.0,125.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,2.0,20.0,11.0,181.82,1.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,181.82,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,2.0,11.0,13.0,84.62,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,84.62,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0
1.0,2.0,1.0,3.0,33.33,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33.33,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,4.0,33.0,18.0,183.33,0.0,4.0,1.0,0.0,0.0,0.0,7.0,26.0,183.33,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,2.0,29.0,29.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,11.0,120.0,55.56,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,2.0,33.0,22.0,150.0,1.0,4.0,0.0,0.0,0.0,5.0,28.0,0.0,140.0,250.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
1.0,2.0,24.0,20.0,120.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,120.0,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,3.0,17.0,16.0,106.25,1.0,0.0,1.0,0.0,0.0,0.0,17.0,0.0,106.25,-1.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,2.0,29.0,25.0,116.0,1.0,3.0,0.0,0.0,0.0,6.0,23.0,0.0,115.0,120.0,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0
1.0,2.0,29.0,23.0,126.09,1.0,3.0,0.0,0.0,0.0,0.0,29.0,0.0,140.0,33.33,-1.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,55.0,41.0,134.15,1.0,5.0,1.0,1.0,0.0,18.0,37.0,0.0,140.0,160.0,100.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,45.0,34.0,132.35,1.0,5.0,1.0,0.0,0.0,29.0,16.0,0.0,160.0,110.0,50.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,1.0,21.0,22.0,95.45,1.0,2.0,0.0,0.0,0.0,5.0,16.0,0.0,85.0,200.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,0.0
2.0,1.0,1.0,3.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.33,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
2.0,7.0,34.0,33.0,103.03,1.0,1.0,3.0,0.0,0.0,26.0,8.0,0.0,130.0,70.0,33.33,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,69.0,43.0,160.47,1.0,5.0,4.0,1.0,0.0,20.0,49.0,0.0,180.0,80.0,192.31,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0
1.0,0.0,67.0,53.0,126.42,1.0,8.0,0.0,1.0,0.0,24.0,29.0,14.0,160.0,80.0,117.39,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
2.0,0.0,2.0,3.0,66.67,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,66.67,-1.0,-1.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0
